ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.cond,ela_meta.costs_runtime,ela_level.costs_runtime
0.04104254125855926,0.04464324191236304,-0.021085533583203694,0.002631274745897128,0.008562190222856743,-0.005551863580143132,0.01250934263613319
0.028911310425379918,0.039517275938802394,-0.007101494849984541,0.00625193159185972,0.008365813411312865,0.019982095034085885,0.01447072424290333
0.05477034837491052,0.04593008166497386,-0.021004993764536323,0.004072326588525858,0.00735347886627925,-0.004537669086076376,0.014502936432788329
0.0005110940759013514,0.032212248057044965,-0.008405563871155914,-0.0001003705855897874,0.010332711556930694,0.02493978785905629,0.008460257902964558
0.09233527973121182,0.04782391725871655,-0.03138039384572609,0.0023275244066901374,0.005698600950019245,-0.0208003136061869,0.015999906611938314
0.031173443598421842,0.03914004722525915,-0.008590238982427265,0.0033227160006679217,0.008582174848034675,0.020719069844530542,0.013966403441572964
-0.054936519145021734,-0.0681335076252747,0.016029906566572532,-0.03219545682166203,0.006519373482117563,-0.008361006402039399,-0.012780093495862638
-0.01243626341033763,0.026384473438400884,0.008017612338134618,0.020708163526493052,0.009478158380597056,-0.006239727151010843,0.010755722859686935
-0.00016658311151804273,0.027239100328627773,0.052426637971389085,-0.0007919194068036988,-0.025572859251278144,0.024441726969325474,0.01406684647562615
0.014279945367855597,0.05004730611152333,-0.0019091055204172869,-0.031719031283047025,0.006447068191565703,0.0009781534867359016,0.008209414389256573
-0.03479789608951696,-0.09095920431031533,0.005119449421007691,0.0037248584380537688,0.010155129933195913,-0.003886722105947607,0.01047182717009496
0.026201049400701764,0.03145603721473934,-0.007321653837830094,0.007636788605117622,0.007250782933921764,0.020634399779083486,0.017007365193605625
0.0747787988644457,0.052065179018496936,-0.023704684335392703,0.010258164357113683,-0.0015258049389659384,-0.019741446369054366,0.016411516478688517
-0.0046023669259112185,-0.04173590443565776,-0.02505078599258134,0.000883852800083712,0.0076918560988276236,-0.011415537270095278,0.0132359240150327
0.00953627893305331,0.025033167713135535,0.043543832109985456,0.01147981843738694,0.006465347315054811,0.001192533688906372,0.0018094241012490211
0.03544575301790508,0.04339778455353567,0.08625053552371785,0.0033459128927986366,0.003868720461773293,-0.0017276953537540274,-0.009024588063694862
